vehicle_id,frame_number,timestamp,vehicle_type,x_position,y_position,speed,direction
29,916,36.64,Person,411.5,53.17,0.9155,324.8
29,964,38.56,Person,416.5,53.0,2.7736,37.57
29,969,38.76,Person,414.5,59.0,3.1637,187.43
29,992,39.68,Person,403.33,60.0,4.8123,238.35
29,998,39.92,Person,392.83,78.5,2.9798,192.62
29,1172,46.88,Person,389.33,80.67,5.0067,261.07
29,1176,47.04,Person,390.33,78.67,5.1732,67.72
29,1184,47.36,Person,397.0,66.5,6.3349,77.66
29,1188,47.52,Person,394.33,55.0,4.4321,203.14
29,1201,48.04,Person,383.83,51.33,3.0282,148.42
29,1222,48.88,Person,374.83,44.83,3.3941,163.45
29,1238,49.52,Person,373.67,41.0,2.7335,14.5
29,1256,50.24,Person,380.67,53.83,2.5933,297.63
29,1313,52.52,Person,379.67,54.17,1.154,262.49
29,1330,53.2,Person,374.33,70.17,3.7686,132.05
29,1338,53.52,Person,369.67,65.5,3.8907,263.81
29,1355,54.2,Person,373.17,74.67,4.0662,53.89
29,1367,54.68,Person,374.67,60.33,4.2186,64.43
29,1373,54.92,Person,376.5,56.5,5.4608,111.8
30,17,0.68,Auto,469.0,71.75,10.3879,0.0
30,58,2.32,Auto,468.5,70.17,14.1074,272.48
30,76,3.04,Auto,473.33,89.83,24.8234,82.69
30,95,3.8,Auto,456.5,66.0,25.188,174.81
30,723,28.92,Auto,443.83,83.67,28.5663,163.96
30,755,30.2,Auto,425.0,78.25,26.7753,276.15
31,18,0.72,Person,329.0,80.5,1.6618,0.0
31,21,0.84,Person,332.5,76.83,1.6859,13.17
31,37,1.48,Person,340.17,72.17,3.0879,48.24
31,42,1.68,Person,349.33,79.83,3.0861,313.58
31,50,2.0,Person,347.5,93.83,3.9752,264.26
31,62,2.48,Person,354.33,122.83,3.8072,257.7
31,87,3.48,Person,355.83,149.5,3.6787,299.88
31,108,4.32,Person,369.33,164.33,4.5595,262.86
31,129,5.16,Person,370.67,163.83,5.1835,69.77
31,131,5.24,Person,373.33,162.0,5.8291,258.97
31,142,5.68,Person,379.5,185.33,4.2426,277.16
31,180,7.2,Person,386.0,197.33,3.389,312.64
31,203,8.12,Person,398.0,212.33,4.1462,69.91
31,213,8.52,Person,399.67,198.83,6.7147,291.2
31,220,8.8,Person,400.83,182.83,6.3712,97.57
31,237,9.48,Person,396.33,153.33,6.8325,92.97
31,248,9.92,Person,388.33,136.0,6.2557,171.18
31,252,10.08,Person,381.67,138.0,8.8019,185.04
31,263,10.52,Person,373.33,126.67,7.1491,95.6
31,283,11.32,Person,370.17,121.5,5.8593,109.59
31,289,11.56,Person,364.0,111.83,3.1344,245.63
31,315,12.6,Person,368.83,116.17,5.2299,22.91
31,319,12.76,Person,366.5,115.67,5.5483,350.51
31,327,13.08,Person,356.5,94.0,7.044,139.76
31,408,16.32,Person,326.0,72.33,5.0135,125.49
31,419,16.76,Person,316.67,62.67,4.3119,225.75
31,447,17.88,Person,303.33,80.17,2.8518,292.91
31,471,18.84,Person,300.5,81.5,2.7263,168.31
31,495,19.8,Person,295.67,69.67,2.2878,79.2
31,524,20.96,Person,310.17,61.0,1.9786,347.77
31,606,24.24,Person,329.5,73.17,4.1217,304.41
31,609,24.36,Person,334.0,96.0,3.7783,272.86
31,669,26.76,Person,335.33,101.5,4.295,242.66
31,692,27.68,Person,338.83,89.5,2.9024,71.57
31,704,28.16,Person,343.5,66.33,3.3874,76.05
31,711,28.44,Person,347.5,53.83,3.5323,154.49
31,716,28.64,Person,335.0,50.67,4.7228,177.48
31,723,28.92,Person,327.83,56.17,4.2641,183.16
31,763,30.52,Person,309.67,65.0,4.9069,258.6
31,899,35.96,Person,303.83,61.67,2.6237,161.25
31,932,37.28,Person,296.33,52.17,3.0412,86.43
31,935,37.4,Person,306.33,40.0,1.7072,338.83
31,1020,40.8,Person,305.17,42.0,1.4761,335.78
31,1053,42.12,Person,297.5,49.83,1.457,190.14
31,1074,42.96,Person,285.5,59.17,4.4531,247.82
31,1077,43.08,Person,279.33,65.5,4.2134,321.93
31,1111,44.44,Person,280.33,75.5,3.7696,197.01
31,1176,47.04,Person,275.17,83.5,0.9321,272.98
31,1188,47.52,Person,274.67,90.33,0.9113,150.46
31,1218,48.72,Person,275.67,87.83,1.9458,73.77
31,1244,49.76,Person,289.83,69.17,2.2686,35.43
31,1292,51.68,Person,312.0,60.17,2.787,39.15
31,1311,52.44,Person,332.33,46.0,3.8484,343.45
31,1314,52.56,Person,346.5,51.5,5.2372,21.8
31,1320,52.8,Person,349.67,48.33,5.2377,320.89
31,1331,53.24,Person,353.25,51.25,4.2941,127.23
32,18,0.72,Auto,449.25,165.25,12.266,0.0
32,64,2.56,Auto,455.83,195.67,17.4878,253.89
32,296,11.84,Auto,452.83,210.67,25.0765,332.2
32,300,12.0,Auto,479.33,204.5,29.5625,78.76
32,350,14.0,Auto,484.5,178.5,30.378,2.86
35,20,0.8,Auto,333.25,67.25,13.3187,0.0
35,86,3.44,Auto,358.5,57.33,17.6136,18.69
35,89,3.56,Auto,381.83,49.67,28.0696,21.92
35,224,8.96,Auto,402.67,40.5,26.5912,205.36
35,259,10.36,Auto,399.5,42.0,26.7852,36.03
37,22,0.88,Person,568.25,346.0,4.9153,0.0
37,27,1.08,Person,580.17,374.83,4.1869,273.84
37,50,2.0,Person,576.17,401.33,5.9172,291.17
37,64,2.56,Person,581.67,422.83,4.1705,156.58
37,83,3.32,Person,570.17,428.83,4.7951,288.05
37,94,3.76,Person,541.83,421.83,3.6011,180.56
37,141,5.64,Person,510.67,414.5,3.246,148.54
37,144,5.76,Person,474.83,396.17,2.7684,205.22
37,155,6.2,Person,467.17,383.0,3.4217,131.95
37,175,7.0,Person,438.67,367.17,3.1839,129.47
37,202,8.08,Person,417.83,385.0,2.4142,218.01
37,239,9.56,Person,402.5,408.33,1.4488,276.08
37,316,12.64,Person,400.67,428.5,0.8736,86.73
37,353,14.12,Person,415.33,409.67,2.042,75.04
37,375,15.0,Person,408.67,397.33,4.7982,40.65
37,385,15.4,Person,408.0,397.17,5.6296,187.49
37,397,15.88,Person,378.33,404.83,7.4683,233.55
37,403,16.12,Person,376.5,405.5,7.4207,152.53
37,411,16.44,Person,372.83,375.67,6.8971,65.29
37,468,18.72,Person,416.17,335.33,5.1848,60.66
37,480,19.2,Person,465.67,316.83,3.3477,3.7
37,503,20.12,Person,518.5,303.33,3.853,345.44
37,528,21.12,Person,535.5,342.83,5.2677,276.12
37,552,22.08,Person,530.17,357.0,5.9572,265.18
37,565,22.6,Person,511.33,393.83,5.4675,141.58
37,632,25.28,Person,475.5,387.5,4.9523,194.97
37,645,25.8,Person,437.0,401.33,6.4514,191.6
37,652,26.08,Person,413.67,381.67,7.9963,139.29
37,673,26.92,Person,425.0,401.0,5.9418,36.87
37,710,28.4,Person,448.33,393.17,5.8477,302.72
37,717,28.68,Person,465.67,411.17,4.9941,84.86
37,750,30.0,Person,458.17,373.17,4.8423,125.45
37,791,31.64,Person,455.33,369.5,2.7387,110.33
37,818,32.72,Person,435.67,383.67,2.3838,265.21
37,842,33.68,Person,434.0,418.0,2.3323,228.93
37,927,37.08,Person,417.5,431.0,2.3541,356.05
37,941,37.64,Person,427.5,405.33,3.8726,101.1
37,957,38.28,Person,421.5,377.83,4.6403,81.63
37,967,38.68,Person,418.0,366.67,5.0683,222.34
37,981,39.24,Person,415.0,388.33,4.7675,267.12
37,990,39.6,Person,409.5,415.33,3.9617,280.56
37,1089,43.56,Person,405.67,389.83,4.6098,123.05
37,1115,44.6,Person,402.33,387.83,3.1363,87.42
37,1163,46.52,Person,399.33,375.33,5.8099,275.71
37,1168,46.72,Person,396.67,418.33,4.6963,200.07
37,1189,47.56,Person,388.83,426.17,5.353,264.87
37,1203,48.12,Person,401.17,434.33,3.1808,22.42
37,1235,49.4,Person,406.83,421.83,3.1512,39.93
37,1254,50.16,Person,402.5,403.0,2.9627,137.34
37,1270,50.8,Person,396.33,390.33,3.7393,113.29
37,1283,51.32,Person,390.0,388.17,3.5792,323.74
37,1301,52.04,Person,395.83,400.0,3.1512,220.07
37,1316,52.64,Person,391.0,409.17,2.1151,303.32
37,1318,52.72,Person,402.5,416.17,2.4043,347.45
37,1329,53.16,Person,397.0,416.33,2.1047,350.63
37,1373,54.92,Person,392.5,394.67,3.7061,136.98
37,1391,55.64,Person,371.5,372.83,3.7213,99.42
37,1404,56.16,Person,368.0,351.75,4.8219,183.18
38,23,0.92,Bus,385.5,402.75,19.5873,0.0
38,955,38.2,Bus,385.5,402.75,19.5873,110.27
39,24,0.96,Car,342.5,252.5,15.8508,0.0
39,59,2.36,Car,363.5,277.33,18.0249,310.6
39,74,2.96,Car,388.17,310.0,34.9074,307.84
39,137,5.48,Car,431.0,292.17,32.1893,53.79
39,922,36.88,Car,451.0,216.33,31.8535,71.25
39,1127,45.08,Car,472.25,153.75,22.4565,97.09
40,25,1.0,Person,288.5,313.5,2.6766,0.0
40,44,1.76,Person,287.0,306.83,2.136,114.33
40,62,2.48,Person,275.5,290.17,2.4273,278.96
40,95,3.8,Person,273.0,275.83,1.7829,121.9
40,118,4.72,Person,259.67,242.17,3.9134,99.3
40,131,5.24,Person,251.67,215.0,3.8986,118.63
40,164,6.56,Person,240.67,200.67,2.9255,247.82
40,204,8.16,Person,236.67,191.17,1.556,111.51
40,223,8.92,Person,227.33,180.0,1.9444,108.85
40,240,9.6,Person,224.5,170.17,2.6787,219.44
40,247,9.88,Person,222.17,190.17,2.3751,293.73
40,284,11.36,Person,220.33,195.0,3.8562,256.44
40,336,13.44,Person,219.33,236.67,3.7155,245.89
40,384,15.36,Person,213.5,266.17,4.6463,272.61
40,410,16.4,Person,212.5,270.67,2.9932,112.12
40,469,18.76,Person,203.5,247.0,2.7614,93.49
40,496,19.84,Person,196.83,188.5,2.1279,125.05
40,626,25.04,Person,190.17,176.17,1.9355,96.74
40,681,27.24,Person,209.5,124.83,1.8648,28.95
40,835,33.4,Person,232.33,95.67,0.9523,57.2
40,900,36.0,Person,260.5,70.17,1.0113,11.56
40,968,38.72,Person,268.0,74.17,1.1098,295.94
40,976,39.04,Person,273.83,100.33,2.3284,282.14
40,994,39.76,Person,267.67,105.17,2.2153,247.83
40,1067,42.68,Person,261.67,124.5,2.1732,163.52
40,1109,44.36,Person,256.0,125.17,1.1767,278.07
40,1125,45.0,Person,264.33,149.5,1.5664,306.08
40,1240,49.6,Person,269.5,138.5,1.7382,326.82
40,1297,51.88,Person,281.5,114.67,3.6627,86.79
40,1314,52.56,Person,285.83,83.83,3.8931,64.38
40,1354,54.16,Person,297.33,60.0,4.4615,342.75
40,1377,55.08,Person,299.75,60.75,3.1817,69.78
42,43,1.72,Auto,434.0,303.25,15.9352,0.0
42,59,2.36,Auto,453.17,333.83,23.3339,297.58
42,61,2.44,Auto,439.17,387.17,31.4477,228.42
42,1376,55.04,Auto,428.0,399.75,31.2364,184.28
43,44,1.76,Person,558.25,299.25,0.7179,0.0
43,93,3.72,Person,564.5,261.17,0.8608,59.65
43,152,6.08,Person,582.33,219.17,1.3656,96.31
43,167,6.68,Person,569.33,212.67,2.7749,254.51
43,187,7.48,Person,561.5,233.33,3.2852,240.83
43,193,7.72,Person,552.67,248.83,3.4176,64.58
43,196,7.84,Person,550.33,254.5,3.5007,247.09
43,205,8.2,Person,546.5,260.67,2.8082,242.98
43,225,9.0,Person,525.17,287.5,5.3462,220.88
43,239,9.56,Person,489.83,287.33,6.1169,202.71
43,254,10.16,Person,455.33,278.17,7.6423,127.59
43,266,10.64,Person,424.67,257.67,6.0345,129.54
43,283,11.32,Person,405.67,264.67,5.8422,219.09
43,291,11.64,Person,387.5,279.67,4.4457,235.4
43,310,12.4,Person,395.0,263.83,3.6995,62.02
43,331,13.24,Person,401.33,238.0,3.3352,68.94
43,337,13.48,Person,400.67,190.5,3.2819,129.8
43,371,14.84,Person,381.33,166.17,2.6912,109.19
43,417,16.68,Person,373.5,137.17,2.1521,158.61
43,434,17.36,Person,377.17,130.83,3.7013,40.49
43,471,18.84,Person,391.83,148.83,3.8725,309.62
43,503,20.12,Person,407.5,198.5,2.5791,280.66
43,518,20.72,Person,412.67,244.67,1.5966,276.13
43,562,22.48,Person,419.0,255.17,3.0973,97.65
43,573,22.92,Person,422.67,220.67,3.1329,70.19
43,677,27.08,Person,424.0,195.0,2.6177,94.33
43,716,28.64,Person,412.67,177.0,1.4097,188.39
43,734,29.36,Person,398.67,187.83,1.9978,199.25
43,753,30.12,Person,393.67,175.5,3.3065,307.95
43,769,30.76,Person,397.33,174.17,2.8998,78.92
43,818,32.72,Person,405.0,158.17,2.5578,301.64
43,832,33.28,Person,404.33,162.67,1.3442,83.54
43,857,34.28,Person,408.33,157.33,1.5705,168.34
43,880,35.2,Person,401.67,151.83,1.3058,51.19
43,918,36.72,Person,397.83,148.83,1.3821,163.69
43,933,37.32,Person,391.5,159.0,1.1678,261.63
43,1111,44.44,Person,398.33,165.17,1.3052,314.33
43,1135,45.4,Person,403.33,163.67,1.7371,71.85
43,1148,45.92,Person,409.17,154.83,1.8585,133.23
43,1174,46.96,Person,400.17,171.67,1.9634,272.61
43,1185,47.4,Person,400.67,199.83,1.3054,252.32
43,1234,49.36,Person,398.5,208.83,2.0039,11.16
43,1269,50.76,Person,415.33,188.5,3.0462,70.55
43,1285,51.4,Person,430.0,154.17,4.6806,53.88
43,1292,51.68,Person,435.5,127.5,4.0997,96.34
43,1315,52.6,Person,432.83,111.67,4.2983,126.4
43,1317,52.68,Person,419.33,109.83,3.4114,225.96
43,1328,53.12,Person,412.33,113.83,3.0664,212.67
43,1343,53.72,Person,398.0,122.33,1.5955,183.15
43,1372,54.88,Person,394.67,117.17,1.2914,181.17
43,1390,55.6,Person,390.5,117.25,1.6465,71.97
44,46,1.84,Person,478.0,104.0,1.24,0.0
44,84,3.36,Person,485.17,83.0,1.6286,81.53
44,98,3.92,Person,491.17,43.67,2.1078,34.62
44,107,4.28,Person,498.67,43.83,4.3829,253.65
44,110,4.4,Person,499.5,52.67,4.3343,300.62
44,123,4.92,Person,503.0,59.5,4.5218,260.54
44,129,5.16,Person,500.33,58.67,1.7494,100.71
44,153,6.12,Person,501.0,50.83,2.0805,98.82
44,178,7.12,Person,492.33,45.67,2.8397,150.81
44,189,7.56,Person,484.17,47.17,2.7272,189.08
44,212,8.48,Person,471.67,57.5,3.3532,248.87
44,220,8.8,Person,467.67,58.5,2.835,234.18
44,237,9.48,Person,458.83,59.0,2.9236,115.61
44,370,14.8,Person,458.33,52.83,2.814,218.05
44,377,15.08,Person,471.0,64.0,3.7805,338.59
44,386,15.44,Person,493.67,74.0,6.6207,328.6
44,395,15.8,Person,510.17,79.33,8.3097,15.8
44,397,15.88,Person,512.83,67.67,9.4342,92.35
44,402,16.08,Person,513.0,55.17,6.4882,94.95
44,412,16.48,Person,509.5,59.83,3.9561,265.71
44,427,17.08,Person,500.67,63.83,1.9379,232.43
44,447,17.88,Person,489.0,71.33,2.475,134.68
44,456,18.24,Person,484.83,66.33,3.5337,276.05
44,460,18.4,Person,486.33,65.5,4.0529,25.52
44,466,18.64,Person,494.83,71.33,4.3016,2.92
44,476,19.04,Person,501.67,87.17,3.2134,292.91
44,527,21.08,Person,515.67,105.0,2.7912,301.12
44,538,21.52,Person,524.67,123.5,2.8962,340.45
44,555,22.2,Person,525.83,130.67,2.7404,257.56
44,571,22.84,Person,517.17,142.17,1.9846,180.68
44,722,28.88,Person,500.5,149.17,2.1405,210.03
44,768,30.72,Person,493.33,148.33,2.5638,201.19
44,784,31.36,Person,488.33,145.17,2.8918,69.04
44,789,31.56,Person,492.17,130.33,3.2016,103.42
44,795,31.8,Person,487.67,138.83,3.3633,247.09
44,818,32.72,Person,487.33,136.5,2.8865,252.52
44,847,33.88,Person,484.67,145.5,2.2016,76.96
44,859,34.36,Person,483.0,142.5,1.79,249.86
44,869,34.76,Person,486.0,149.5,3.7832,284.04
44,875,35.0,Person,490.17,142.17,3.2515,40.05
44,917,36.68,Person,490.67,121.5,3.559,104.2
44,935,37.4,Person,481.5,103.0,2.1927,127.97
44,940,37.6,Person,469.33,100.33,4.616,225.59
44,945,37.8,Person,483.83,102.5,4.6327,325.51
44,992,39.68,Person,499.5,109.67,6.3933,8.61
44,1001,40.04,Person,508.67,99.83,3.8208,184.01
44,1055,42.2,Person,495.83,86.33,3.3702,126.93
44,1081,43.24,Person,478.5,64.17,1.6664,114.61
44,1143,45.72,Person,478.0,48.67,3.4812,112.14
44,1165,46.6,Person,482.67,49.5,5.0759,355.15
44,1171,46.84,Person,488.5,50.5,4.9558,277.77
44,1184,47.36,Person,493.0,59.33,3.2615,150.9
44,1227,49.08,Person,491.17,56.33,2.4482,328.42
44,1234,49.36,Person,490.67,53.17,2.3299,127.46
44,1262,50.48,Person,483.0,53.33,2.6994,190.06
44,1276,51.04,Person,477.67,64.67,1.5106,261.82
44,1329,53.16,Person,472.67,82.83,2.436,253.52
44,1343,53.72,Person,471.0,88.33,2.4463,213.65
44,1355,54.2,Person,470.83,90.17,5.5486,50.36
44,1390,55.6,Person,477.83,92.17,7.1799,300.17
44,1393,55.72,Person,480.5,93.83,8.2491,340.28
44,1398,55.92,Person,483.75,95.0,7.402,114.9
45,49,1.96,Person,253.75,118.0,3.2102,0.0
45,57,2.28,Person,252.33,121.0,4.1151,100.25
45,64,2.56,Person,256.83,127.17,4.4583,279.0
45,115,4.6,Person,258.5,143.67,2.6363,298.36
45,133,5.32,Person,273.5,157.5,3.9065,312.51
45,140,5.6,Person,274.5,158.17,5.1325,341.04
45,145,5.8,Person,301.17,141.67,5.2977,76.04
45,163,6.52,Person,317.83,123.33,3.4603,32.79
45,168,6.72,Person,337.33,95.67,5.136,95.22
45,176,7.04,Person,324.33,78.5,6.2071,119.95
45,215,8.6,Person,306.0,55.33,5.8223,147.16
45,239,9.56,Person,286.5,58.33,3.0338,208.65
45,289,11.56,Person,282.33,70.0,2.2765,254.58
45,315,12.6,Person,278.67,97.5,1.6477,293.08
45,374,14.96,Person,279.33,124.33,2.4814,259.27
45,389,15.56,Person,263.17,168.83,3.6638,250.09
45,409,16.36,Person,255.5,180.33,3.5903,229.28
45,431,17.24,Person,243.33,190.83,3.4382,79.65
45,449,17.96,Person,243.67,185.67,2.6511,244.38
45,467,18.68,Person,249.83,211.33,2.7411,303.91
45,502,20.08,Person,265.0,226.67,1.8108,319.55
45,524,20.96,Person,281.83,217.17,3.8286,69.4
45,535,21.4,Person,286.0,198.83,3.7798,84.09
45,547,21.88,Person,286.33,174.17,3.8476,150.0
45,588,23.52,Person,302.0,163.33,1.6062,51.76
45,780,31.2,Person,319.5,155.67,1.9239,12.11
45,794,31.76,Person,329.5,159.83,1.8317,246.8
45,889,35.56,Person,321.67,178.17,1.3559,226.36
45,915,36.6,Person,311.83,199.0,2.8411,267.09
45,938,37.52,Person,310.0,207.5,2.8937,251.57
45,989,39.56,Person,308.33,219.5,4.2817,111.31
45,999,39.96,Person,317.17,237.0,2.3756,285.24
45,1068,42.72,Person,329.0,257.0,2.3132,313.03
45,1118,44.72,Person,343.33,260.0,0.8998,63.96
45,1142,45.68,Person,353.5,229.5,0.8957,71.83
45,1187,47.48,Person,358.5,201.17,0.9069,79.95
45,1221,48.84,Person,363.0,195.5,2.3551,253.74
45,1236,49.44,Person,343.33,221.17,3.3577,251.82
45,1257,50.28,Person,316.17,246.83,4.6827,202.81
45,1269,50.76,Person,271.5,258.5,3.7172,176.82
45,1297,51.88,Person,244.33,250.67,2.9672,174.97
45,1325,53.0,Person,238.5,254.17,2.9766,42.5
45,1341,53.64,Person,249.67,243.0,2.7934,345.78
45,1368,54.72,Person,261.67,249.17,2.9696,79.79
45,1391,55.64,Person,271.0,245.0,2.3526,292.38
45,1407,56.28,Person,274.5,253.5,2.378,9.09
46,50,2.0,Person,519.25,168.25,3.4266,0.0
46,68,2.72,Person,505.5,151.67,5.3524,121.29
46,92,3.68,Person,490.67,125.17,7.5623,144.13
46,96,3.84,Person,490.67,113.67,5.839,20.87
46,116,4.64,Person,495.5,105.17,3.3526,80.95
46,134,5.36,Person,496.17,94.5,1.78,143.11
46,136,5.44,Person,488.17,87.5,3.7661,128.21
46,141,5.64,Person,486.83,79.5,4.5051,121.53
46,147,5.88,Person,479.67,77.5,6.0533,0.0
46,153,6.12,Person,476.5,87.83,3.7696,237.49
46,175,7.0,Person,472.5,101.17,3.0557,268.11
46,183,7.32,Person,466.83,109.17,1.3576,209.8
46,207,8.28,Person,459.83,113.67,1.3791,195.65
46,237,9.48,Person,452.33,115.83,2.6304,237.81
46,254,10.16,Person,445.5,117.33,3.023,107.81
46,266,10.64,Person,438.17,118.67,3.0355,191.32
46,277,11.08,Person,433.67,125.83,2.9832,260.82
46,283,11.32,Person,437.0,136.5,4.1429,318.81
46,286,11.44,Person,439.83,130.83,5.1655,96.2
46,303,12.12,Person,428.5,130.33,6.4405,136.43
46,310,12.4,Person,416.0,120.5,6.5167,213.31
46,315,12.6,Person,410.33,122.83,7.6357,73.18
46,317,12.68,Person,412.5,125.33,5.965,298.38
46,328,13.12,Person,420.67,161.33,6.9233,275.26
46,338,13.52,Person,422.0,189.83,5.8514,280.88
46,349,13.96,Person,430.17,218.5,5.2428,109.72
46,372,14.88,Person,436.67,201.83,3.2113,358.83
46,381,15.24,Person,444.67,203.0,2.6834,74.58
46,402,16.08,Person,447.33,188.17,2.0681,250.48
46,467,18.68,Person,452.0,166.83,1.4375,78.88
46,503,20.12,Person,457.5,138.5,0.7658,75.38
46,538,21.52,Person,461.33,111.83,0.8945,190.08
46,567,22.68,Person,459.67,104.0,0.9469,94.75
46,607,24.28,Person,455.83,96.17,1.126,98.0
46,631,25.24,Person,436.17,90.5,3.8529,186.89
46,641,25.64,Person,415.67,93.83,4.349,175.49
46,647,25.88,Person,400.33,81.0,4.9073,70.28
46,672,26.88,Person,403.83,66.33,4.0515,82.09
46,676,27.04,Person,410.67,49.17,3.555,50.92
46,684,27.36,Person,420.67,56.83,3.5051,312.4
46,709,28.36,Person,427.33,70.5,2.4791,286.66
46,712,28.48,Person,431.33,86.33,4.1033,247.85
46,722,28.88,Person,428.33,85.17,3.5953,255.76
46,751,30.04,Person,428.33,80.17,2.7914,105.39
46,790,31.6,Person,433.33,69.83,1.8118,40.98
46,802,32.08,Person,443.0,62.0,1.8711,27.35
46,817,32.68,Person,457.67,49.83,2.188,49.9
46,841,33.64,Person,471.33,37.5,1.4718,42.78
46,866,34.64,Person,487.0,33.67,1.2657,357.35
46,926,37.04,Person,495.83,39.5,1.6605,299.22
46,934,37.36,Person,495.17,49.17,2.56,231.37
46,940,37.6,Person,493.17,55.5,2.6584,220.62
46,961,38.44,Person,486.5,61.33,4.7845,274.19
46,964,38.56,Person,487.33,60.33,5.3011,170.73
46,970,38.8,Person,479.17,54.17,6.9363,89.3
46,976,39.04,Person,478.33,55.83,4.9926,203.06
46,990,39.6,Person,473.17,78.33,4.6089,275.13
46,996,39.84,Person,478.0,106.33,3.1445,272.58
46,1013,40.52,Person,481.5,116.17,3.9001,18.41
46,1020,40.8,Person,480.83,116.33,3.0536,108.98
46,1043,41.72,Person,483.33,115.33,4.4949,254.04
46,1054,42.16,Person,479.33,132.67,5.3329,302.31
46,1061,42.44,Person,485.33,136.83,5.5095,242.53
46,1081,43.24,Person,491.33,128.5,3.9945,57.87
46,1103,44.12,Person,499.33,109.33,1.9478,65.5
46,1111,44.44,Person,506.83,94.33,1.6488,124.17
46,1131,45.24,Person,504.83,95.33,3.6426,15.98
46,1135,45.4,Person,502.0,99.67,3.6592,233.14
46,1146,45.84,Person,492.0,103.17,3.602,185.57
46,1168,46.72,Person,480.67,102.33,1.8775,142.04
46,1178,47.12,Person,481.33,105.67,1.575,268.81
46,1193,47.72,Person,486.17,110.0,2.0003,327.0
46,1200,48.0,Person,500.33,107.0,2.8129,58.94
46,1210,48.4,Person,507.33,104.33,3.8358,28.57
46,1218,48.72,Person,508.33,113.83,5.9229,259.87
46,1224,48.96,Person,511.33,123.83,5.87,259.61
46,1253,50.12,Person,509.0,113.0,5.8918,68.96
46,1269,50.76,Person,513.67,94.33,3.2942,106.66
46,1301,52.04,Person,512.17,89.5,2.9781,299.55
46,1313,52.52,Person,507.67,90.5,3.5412,234.6
46,1323,52.92,Person,506.83,80.33,5.1298,111.61
46,1330,53.2,Person,506.17,69.33,5.1084,45.0
46,1341,53.64,Person,515.67,59.83,3.4361,305.2
46,1352,54.08,Person,518.33,59.17,4.1612,76.46
46,1353,54.12,Person,517.83,49.17,4.7863,127.23
46,1356,54.24,Person,509.0,52.0,4.6965,188.97
46,1399,55.96,Person,504.25,52.75,3.1034,226.51
48,55,2.2,Car,411.25,49.25,16.8375,0.0
48,64,2.56,Car,403.33,59.17,29.6467,256.28
48,65,2.6,Car,423.0,68.83,39.9597,317.21
48,76,3.04,Car,415.17,69.5,36.3567,18.95
48,145,5.8,Car,415.67,58.83,26.7216,171.04
48,149,5.96,Car,407.67,76.83,31.5592,320.15
48,169,6.76,Car,407.67,82.5,34.2328,297.74
48,219,8.76,Car,397.67,89.67,44.4645,145.64
48,220,8.8,Car,378.5,81.83,48.4237,190.99
48,300,12.0,Car,392.33,71.33,45.5217,355.15
48,387,15.48,Car,418.33,59.0,33.536,49.98
48,419,16.76,Car,431.33,51.17,23.4436,258.07
48,445,17.8,Car,427.83,52.0,30.4277,245.9
48,450,18.0,Car,423.25,62.25,35.0928,98.47
49,59,2.36,Person,391.75,41.75,0.7481,0.0
49,76,3.04,Person,394.17,45.33,1.9586,291.09
49,81,3.24,Person,396.33,60.0,3.3836,286.94
49,94,3.76,Person,390.67,79.83,4.5581,253.05
49,108,4.32,Person,390.83,90.5,4.8611,213.95
49,118,4.72,Person,390.0,99.67,4.5826,8.29
49,132,5.28,Person,398.67,104.83,5.378,267.66
49,139,5.56,Person,408.83,114.5,5.8372,350.79
49,166,6.64,Person,412.33,114.17,5.5679,15.11
49,181,7.24,Person,414.33,117.67,4.2771,194.9
49,189,7.56,Person,400.33,110.83,3.7807,174.26
49,202,8.08,Person,398.67,104.83,3.6026,107.56
49,237,9.48,Person,394.5,87.83,2.7259,38.5
49,295,11.8,Person,399.17,73.33,2.1721,97.99
49,309,12.36,Person,407.33,58.17,2.1725,53.7
49,329,13.16,Person,419.83,49.0,2.7727,1.61
49,332,13.28,Person,431.0,44.33,3.6963,39.2
49,336,13.44,Person,434.17,43.67,3.4961,61.47
49,348,13.92,Person,431.0,53.17,5.0057,255.71
49,402,16.08,Person,428.5,58.33,4.6691,238.69
49,411,16.44,Person,409.17,62.17,6.3046,127.92
49,513,20.52,Person,396.67,63.17,4.5221,201.23
49,535,21.4,Person,387.83,61.67,4.0603,337.01
49,552,22.08,Person,390.33,66.0,2.5831,67.12
49,577,23.08,Person,381.83,69.0,4.0641,228.84
49,586,23.44,Person,370.5,97.5,3.0585,240.95
49,670,26.8,Person,366.33,103.17,3.1133,300.73
49,674,26.96,Person,377.0,108.0,3.7853,68.4
49,679,27.16,Person,382.5,104.83,5.6755,298.73
49,684,27.36,Person,387.33,103.0,5.8212,154.68
49,711,28.44,Person,389.67,94.17,4.5747,78.68
49,715,28.6,Person,396.33,71.83,3.5161,49.03
49,728,29.12,Person,402.67,57.0,3.1512,76.17
49,749,29.96,Person,405.33,48.33,2.8,79.49
49,756,30.24,Person,404.33,46.0,2.0017,255.68
49,766,30.64,Person,406.0,58.5,3.5394,274.4
49,774,30.96,Person,407.33,73.67,3.7865,284.12
49,783,31.32,Person,410.67,78.5,4.4178,256.66
49,853,34.12,Person,410.5,70.33,2.6095,87.89
49,885,35.4,Person,409.17,69.67,3.763,254.66
49,895,35.8,Person,403.0,80.17,3.1446,254.91
