time,vehicle_id,pedestrian_id,distance,vehicle_speed,ttc
400.0,bike_flow_2.39,ped_58,10.15,4.97,2.04
400.0,bike_flow_2.39,ped_59,11.54,4.97,2.32
400.0,bike_flow_2.40,ped_42,8.85,3.93,2.25
400.0,bike_flow_2.40,ped_49,6.75,3.93,1.72
400.0,bike_flow_2.40,ped_52,7.41,3.93,1.88
400.0,bike_flow_2.40,ped_55,10.42,3.93,2.65
400.0,bike_flow_2.40,ped_57,11.77,3.93,2.99
400.0,bike_flow_2.40,ped_58,3.29,3.93,0.84
400.0,bike_flow_2.40,ped_59,3.27,3.93,0.83
400.0,bike_flow_2.41,ped_42,8.04,4.8,1.68
400.0,bike_flow_2.41,ped_44,6.06,4.8,1.26
400.0,bike_flow_2.41,ped_49,10.9,4.8,2.27
400.0,bike_flow_2.41,ped_51,5.87,4.8,1.22
400.0,bike_flow_2.41,ped_52,8.55,4.8,1.78
400.0,bike_flow_2.41,ped_58,12.19,4.8,2.54
400.0,bike_flow_2.41,ped_59,10.8,4.8,2.25
401.0,bike_flow_2.38,ped_55,12.88,7.38,1.75
401.0,bike_flow_2.38,ped_57,11.8,7.38,1.6
401.0,bike_flow_2.38,ped_58,17.78,7.38,2.41
401.0,bike_flow_2.38,ped_59,18.37,7.38,2.49
401.0,bike_flow_2.39,ped_43,9.83,4.58,2.15
401.0,bike_flow_2.39,ped_53,12.32,4.58,2.69
401.0,bike_flow_2.39,ped_55,3.51,4.58,0.77
401.0,bike_flow_2.39,ped_57,2.33,4.58,0.51
401.0,bike_flow_2.39,ped_58,12.07,4.58,2.64
401.0,bike_flow_2.39,ped_59,12.9,4.58,2.82
401.0,bike_flow_2.40,ped_42,13.16,4.5,2.93
401.0,bike_flow_2.40,ped_49,9.93,4.5,2.21
401.0,bike_flow_2.40,ped_52,11.94,4.5,2.66
401.0,bike_flow_2.40,ped_55,7.0,4.5,1.56
401.0,bike_flow_2.40,ped_57,8.72,4.5,1.94
401.0,bike_flow_2.40,ped_58,4.08,4.5,0.91
401.0,bike_flow_2.40,ped_59,4.63,4.5,1.03
401.0,bike_flow_2.41,ped_42,6.41,4.38,1.46
401.0,bike_flow_2.41,ped_49,7.3,4.38,1.67
401.0,bike_flow_2.41,ped_51,8.72,4.38,1.99
401.0,bike_flow_2.41,ped_52,5.8,4.38,1.32
401.0,bike_flow_2.41,ped_58,9.15,4.38,2.09
401.0,bike_flow_2.41,ped_59,8.38,4.38,1.91
402.0,bike_flow_2.38,ped_55,19.7,7.93,2.48
402.0,bike_flow_2.38,ped_57,18.06,7.93,2.28
402.0,bike_flow_2.39,ped_43,14.68,5.33,2.75
402.0,bike_flow_2.39,ped_55,5.01,5.33,0.94
402.0,bike_flow_2.39,ped_57,3.38,5.33,0.63
402.0,bike_flow_2.39,ped_58,12.38,5.33,2.32
402.0,bike_flow_2.39,ped_59,13.36,5.33,2.51
402.0,bike_flow_2.40,ped_58,4.19,1.42,2.94
402.0,bike_flow_2.41,ped_42,8.07,3.54,2.28
402.0,bike_flow_2.41,ped_49,6.49,3.54,1.83
402.0,bike_flow_2.41,ped_52,7.13,3.54,2.02
402.0,bike_flow_2.41,ped_58,7.04,3.54,1.99
402.0,bike_flow_2.41,ped_59,6.05,3.54,1.71
402.0,bike_flow_2.42,ped_42,7.58,5.76,1.32
402.0,bike_flow_2.42,ped_49,10.17,5.76,1.77
402.0,bike_flow_2.42,ped_52,7.49,5.76,1.3
402.0,bike_flow_2.42,ped_58,15.6,5.76,2.71
402.0,bike_flow_2.42,ped_59,14.7,5.76,2.55
403.0,bike_flow_2.39,ped_55,10.57,6.93,1.53
403.0,bike_flow_2.39,ped_57,8.16,6.93,1.18
403.0,bike_flow_2.39,ped_58,15.48,6.93,2.24
403.0,bike_flow_2.39,ped_59,16.29,6.93,2.35
403.0,bike_flow_2.40,ped_55,5.34,3.25,1.65
403.0,bike_flow_2.40,ped_57,7.66,3.25,2.36
403.0,bike_flow_2.40,ped_58,5.7,3.25,1.75
403.0,bike_flow_2.40,ped_59,5.8,3.25,1.79
403.0,bike_flow_2.41,ped_58,6.23,2.16,2.89
403.0,bike_flow_2.41,ped_59,5.49,2.16,2.54
403.0,bike_flow_2.42,ped_42,6.45,2.36,2.74
403.0,bike_flow_2.42,ped_52,5.86,2.36,2.49
404.0,bike_flow_2.39,ped_55,18.7,9.17,2.04
404.0,bike_flow_2.39,ped_57,15.77,9.17,1.72
404.0,bike_flow_2.40,ped_55,4.79,3.12,1.53
404.0,bike_flow_2.40,ped_57,7.7,3.12,2.47
404.0,bike_flow_2.40,ped_58,7.0,3.12,2.24
404.0,bike_flow_2.40,ped_59,6.77,3.12,2.17
404.0,bike_flow_2.41,ped_58,4.5,3.34,1.35
404.0,bike_flow_2.41,ped_59,4.1,3.34,1.23
405.0,bike_flow_2.40,ped_43,14.76,5.7,2.59
405.0,bike_flow_2.40,ped_53,13.83,5.7,2.43
405.0,bike_flow_2.40,ped_55,3.33,5.7,0.58
405.0,bike_flow_2.40,ped_57,4.88,5.7,0.86
405.0,bike_flow_2.40,ped_58,8.24,5.7,1.45
405.0,bike_flow_2.40,ped_59,7.81,5.7,1.37
405.0,bike_flow_2.41,ped_53,11.7,4.84,2.42
405.0,bike_flow_2.41,ped_55,7.69,4.84,1.59
405.0,bike_flow_2.41,ped_57,10.79,4.84,2.23
405.0,bike_flow_2.41,ped_58,3.24,4.84,0.67
405.0,bike_flow_2.41,ped_59,2.56,4.84,0.53
405.0,bike_flow_2.42,ped_42,9.25,3.7,2.5
405.0,bike_flow_2.42,ped_49,7.1,3.7,1.92
405.0,bike_flow_2.42,ped_52,9.22,3.7,2.49
406.0,bike_flow_2.40,ped_55,4.39,4.94,0.89
406.0,bike_flow_2.40,ped_57,2.59,4.94,0.53
406.0,bike_flow_2.40,ped_58,9.9,4.94,2.0
406.0,bike_flow_2.40,ped_59,9.66,4.94,1.95
406.0,bike_flow_2.41,ped_53,9.19,3.99,2.3
406.0,bike_flow_2.41,ped_55,7.11,3.99,1.78
406.0,bike_flow_2.41,ped_57,10.58,3.99,2.65
406.0,bike_flow_2.41,ped_58,4.42,3.99,1.11
406.0,bike_flow_2.41,ped_59,3.13,3.99,0.78
406.0,bike_flow_2.42,ped_49,10.72,4.52,2.37
406.0,bike_flow_2.42,ped_55,13.18,4.52,2.91
406.0,bike_flow_2.42,ped_58,7.99,4.52,1.77
406.0,bike_flow_2.42,ped_59,8.87,4.52,1.96
406.0,bike_flow_2.43,ped_42,6.42,3.13,2.05
406.0,bike_flow_2.43,ped_49,7.1,3.13,2.27
406.0,bike_flow_2.43,ped_52,5.9,3.13,1.89
407.0,bike_flow_2.40,ped_55,10.15,7.51,1.35
407.0,bike_flow_2.40,ped_57,6.3,7.51,0.84
407.0,bike_flow_2.40,ped_58,16.59,7.51,2.21
407.0,bike_flow_2.40,ped_59,15.8,7.51,2.1
407.0,bike_flow_2.41,ped_43,15.73,5.8,2.71
407.0,bike_flow_2.41,ped_53,12.95,5.8,2.23
407.0,bike_flow_2.41,ped_55,4.82,5.8,0.83
407.0,bike_flow_2.41,ped_57,7.99,5.8,1.38
407.0,bike_flow_2.41,ped_58,5.89,5.8,1.02
407.0,bike_flow_2.41,ped_59,4.26,5.8,0.73
407.0,bike_flow_2.42,ped_58,6.01,2.96,2.03
407.0,bike_flow_2.42,ped_59,7.66,2.96,2.59
407.0,bike_flow_2.43,ped_42,8.47,4.25,1.99
407.0,bike_flow_2.43,ped_49,6.77,4.25,1.59
408.0,bike_flow_2.40,ped_55,16.92,7.99,2.12
408.0,bike_flow_2.40,ped_57,12.64,7.99,1.58
408.0,bike_flow_2.41,ped_55,3.3,3.95,0.83
408.0,bike_flow_2.41,ped_57,5.64,3.95,1.43
408.0,bike_flow_2.41,ped_58,7.3,3.95,1.85
408.0,bike_flow_2.41,ped_59,5.53,3.95,1.4
408.0,bike_flow_2.42,ped_58,4.75,2.98,1.59
408.0,bike_flow_2.42,ped_59,6.52,2.98,2.19
408.0,bike_flow_2.43,ped_42,12.54,4.37,2.87
408.0,bike_flow_2.43,ped_49,9.91,4.37,2.27
408.0,bike_flow_2.44,ped_42,6.41,5.16,1.24
408.0,bike_flow_2.44,ped_49,6.99,5.16,1.36
409.0,bike_flow_2.41,ped_55,6.15,6.94,0.88
409.0,bike_flow_2.41,ped_57,2.63,6.94,0.38
409.0,bike_flow_2.41,ped_58,12.58,6.94,1.81
409.0,bike_flow_2.41,ped_59,10.18,6.94,1.47
409.0,bike_flow_2.42,ped_53,7.89,3.54,2.23
409.0,bike_flow_2.42,ped_55,10.17,3.54,2.88
409.0,bike_flow_2.42,ped_58,3.45,3.54,0.98
409.0,bike_flow_2.42,ped_59,5.9,3.54,1.67
409.0,bike_flow_2.44,ped_49,6.94,4.42,1.57
410.0,bike_flow_2.41,ped_55,13.48,8.79,1.53
410.0,bike_flow_2.41,ped_57,8.36,8.79,0.95
410.0,bike_flow_2.41,ped_59,17.18,8.79,1.95
410.0,bike_flow_2.42,ped_53,10.22,4.85,2.11
410.0,bike_flow_2.42,ped_55,8.98,4.85,1.85
410.0,bike_flow_2.42,ped_57,13.88,4.85,2.86
410.0,bike_flow_2.42,ped_58,2.35,4.85,0.48
410.0,bike_flow_2.42,ped_59,5.07,4.85,1.05
410.0,bike_flow_2.44,ped_49,10.05,4.18,2.4
410.0,bike_flow_2.45,ped_49,6.62,4.63,1.43
411.0,bike_flow_2.42,ped_55,6.3,4.28,1.47
411.0,bike_flow_2.42,ped_57,11.29,4.28,2.64
411.0,bike_flow_2.42,ped_58,2.75,4.28,0.64
411.0,bike_flow_2.42,ped_59,3.34,4.28,0.78
411.0,bike_flow_2.43,ped_53,6.86,3.73,1.84
411.0,bike_flow_2.43,ped_58,7.83,3.73,2.1
411.0,bike_flow_2.43,ped_59,10.35,3.73,2.77
411.0,bike_flow_2.45,ped_49,6.61,2.42,2.73
412.0,bike_flow_2.42,ped_55,3.53,4.85,0.73
412.0,bike_flow_2.42,ped_57,7.93,4.85,1.63
412.0,bike_flow_2.42,ped_58,5.24,4.85,1.08
412.0,bike_flow_2.42,ped_59,2.73,4.85,0.56
412.0,bike_flow_2.43,ped_53,6.67,4.61,1.45
412.0,bike_flow_2.43,ped_55,12.71,4.61,2.76
412.0,bike_flow_2.43,ped_58,6.69,4.61,1.45
412.0,bike_flow_2.43,ped_59,10.31,4.61,2.24
413.0,bike_flow_2.42,ped_55,4.68,5.83,0.8
413.0,bike_flow_2.42,ped_57,3.96,5.83,0.68
413.0,bike_flow_2.42,ped_58,9.66,5.83,1.66
413.0,bike_flow_2.42,ped_59,5.65,5.83,0.97
413.0,bike_flow_2.43,ped_53,12.08,5.1,2.37
413.0,bike_flow_2.43,ped_55,10.45,5.1,2.05
413.0,bike_flow_2.43,ped_58,4.73,5.1,0.93
413.0,bike_flow_2.43,ped_59,8.72,5.1,1.71
413.0,bike_flow_2.44,ped_53,8.12,3.46,2.35
414.0,bike_flow_2.42,ped_55,9.26,6.35,1.46
414.0,bike_flow_2.42,ped_57,3.3,6.35,0.52
414.0,bike_flow_2.42,ped_58,14.66,6.35,2.31
414.0,bike_flow_2.42,ped_59,10.18,6.35,1.6
414.0,bike_flow_2.43,ped_55,6.65,5.28,1.26
414.0,bike_flow_2.43,ped_57,12.7,5.28,2.41
414.0,bike_flow_2.43,ped_58,2.56,5.28,0.49
414.0,bike_flow_2.43,ped_59,5.32,5.28,1.01
414.0,bike_flow_2.44,ped_53,6.43,4.49,1.43
414.0,bike_flow_2.44,ped_58,10.3,4.49,2.3
415.0,bike_flow_2.43,ped_55,3.25,7.36,0.44
415.0,bike_flow_2.43,ped_57,6.9,7.36,0.94
415.0,bike_flow_2.43,ped_58,6.66,7.36,0.91
415.0,bike_flow_2.43,ped_59,2.73,7.36,0.37
415.0,bike_flow_2.44,ped_53,10.68,5.98,1.78
415.0,bike_flow_2.44,ped_55,14.68,5.98,2.45
415.0,bike_flow_2.44,ped_58,9.04,5.98,1.51
415.0,bike_flow_2.44,ped_59,14.21,5.98,2.37
415.0,bike_flow_2.45,ped_53,7.52,4.98,1.51
415.0,bike_flow_2.45,ped_58,14.44,4.98,2.9
416.0,bike_flow_2.43,ped_55,8.75,8.61,1.02
416.0,bike_flow_2.43,ped_57,2.76,8.61,0.32
416.0,bike_flow_2.43,ped_58,13.94,8.61,1.62
416.0,bike_flow_2.43,ped_59,8.24,8.61,0.96
416.0,bike_flow_2.44,ped_53,17.13,6.54,2.62
416.0,bike_flow_2.44,ped_55,9.88,6.54,1.51
416.0,bike_flow_2.44,ped_57,16.65,6.54,2.54
416.0,bike_flow_2.44,ped_58,4.57,6.54,0.7
416.0,bike_flow_2.44,ped_59,9.98,6.54,1.53
416.0,bike_flow_2.45,ped_53,6.4,2.91,2.2
416.0,bike_flow_2.46,ped_53,10.51,5.69,1.85
417.0,bike_flow_2.44,ped_55,3.4,9.11,0.37
417.0,bike_flow_2.44,ped_57,8.93,9.11,0.98
417.0,bike_flow_2.44,ped_58,4.95,9.11,0.54
417.0,bike_flow_2.44,ped_59,3.47,9.11,0.38
417.0,bike_flow_2.45,ped_53,8.46,4.36,1.94
417.0,bike_flow_2.45,ped_58,12.8,4.36,2.94
418.0,bike_flow_2.44,ped_55,6.76,8.13,0.83
418.0,bike_flow_2.44,ped_57,3.08,8.13,0.38
418.0,bike_flow_2.44,ped_58,11.49,8.13,1.41
418.0,bike_flow_2.44,ped_59,4.88,8.13,0.6
418.0,bike_flow_2.45,ped_53,14.42,5.57,2.59
418.0,bike_flow_2.45,ped_55,16.58,5.57,2.98
418.0,bike_flow_2.45,ped_58,11.3,5.57,2.03
418.0,bike_flow_2.46,ped_53,6.4,4.34,1.48
419.0,bike_flow_2.45,ped_58,8.34,4.44,1.88
419.0,bike_flow_2.46,ped_53,8.2,3.93,2.09
419.0,bike_flow_2.47,ped_53,8.94,3.73,2.39
420.0,bike_flow_2.45,ped_55,8.27,6.49,1.27
420.0,bike_flow_2.45,ped_58,3.7,6.49,0.57
420.0,bike_flow_2.45,ped_59,10.99,6.49,1.69
420.0,bike_flow_2.46,ped_53,13.81,5.66,2.44
420.0,bike_flow_2.46,ped_58,15.23,5.66,2.69
420.0,bike_flow_2.47,ped_53,6.4,5.27,1.22
421.0,bike_flow_2.45,ped_55,3.27,9.28,0.35
421.0,bike_flow_2.45,ped_58,5.92,9.28,0.64
421.0,bike_flow_2.45,ped_59,3.95,9.28,0.43
421.0,bike_flow_2.46,ped_58,13.14,4.41,2.98
421.0,bike_flow_2.47,ped_53,8.59,4.45,1.93
421.0,bike_flow_2.48,ped_53,7.97,4.09,1.95
422.0,bike_flow_2.47,ped_53,14.12,5.6,2.52
422.0,bike_flow_2.48,ped_53,6.48,4.61,1.41
422.0,bike_flow_2.49,ped_53,10.93,5.23,2.09
423.0,bike_flow_2.46,ped_55,10.93,5.81,1.88
423.0,bike_flow_2.46,ped_58,6.79,5.81,1.17
423.0,bike_flow_2.46,ped_62,13.67,5.81,2.35
423.0,bike_flow_2.48,ped_53,8.76,3.99,2.19
423.0,bike_flow_2.49,ped_53,7.99,3.1,2.58
424.0,bike_flow_2.46,ped_55,4.84,7.82,0.62
424.0,bike_flow_2.46,ped_58,2.6,7.82,0.33
424.0,bike_flow_2.46,ped_62,7.05,7.82,0.9
424.0,bike_flow_2.47,ped_58,13.6,5.1,2.67
424.0,bike_flow_2.49,ped_53,6.4,3.85,1.66
425.0,bike_flow_2.47,ped_55,13.23,5.57,2.38
425.0,bike_flow_2.47,ped_58,9.38,5.57,1.68
425.0,bike_flow_2.47,ped_62,11.91,5.57,2.14
425.0,bike_flow_2.49,ped_53,8.45,4.29,1.97
425.0,bike_flow_2.50,ped_53,7.71,5.33,1.45
426.0,bike_flow_2.47,ped_55,7.89,6.58,1.2
426.0,bike_flow_2.47,ped_58,4.36,6.58,0.66
426.0,bike_flow_2.47,ped_62,6.73,6.58,1.02
426.0,bike_flow_2.50,ped_53,6.41,3.63,1.77
427.0,bike_flow_2.48,ped_58,16.13,5.97,2.7
427.0,bike_flow_2.48,ped_62,13.88,5.97,2.32
427.0,bike_flow_2.51,ped_53,7.97,4.63,1.72
428.0,bike_flow_2.48,ped_58,9.59,7.87,1.22
428.0,bike_flow_2.48,ped_62,7.18,7.87,0.91
429.0,bike_flow_2.48,ped_58,3.08,8.69,0.35
429.0,bike_flow_2.48,ped_62,9.27,8.69,1.07
429.0,bike_flow_2.49,ped_62,17.02,5.88,2.89
429.0,bike_flow_2.51,ped_53,6.76,2.79,2.43
430.0,bike_flow_2.49,ped_62,11.51,4.9,2.35
430.0,bike_flow_2.52,ped_53,7.01,3.15,2.22
430.0,bike_flow_2.52,ped_63,3.21,3.15,1.02
431.0,bike_flow_2.49,ped_62,6.57,6.97,0.94
431.0,bike_flow_2.51,ped_63,11.62,4.02,2.89
431.0,bike_flow_2.52,ped_63,3.21,1.65,1.94
432.0,bike_flow_2.49,ped_62,10.18,8.15,1.25
432.0,bike_flow_2.52,ped_53,8.22,4.23,1.94
432.0,bike_flow_2.52,ped_63,4.6,4.23,1.09
433.0,bike_flow_2.50,ped_62,9.69,3.69,2.63
433.0,bike_flow_2.52,ped_63,6.46,3.51,1.84
434.0,bike_flow_2.50,ped_62,6.4,6.26,1.02
434.0,bike_flow_2.51,ped_62,13.5,5.75,2.35
434.0,bike_flow_2.52,ped_63,8.55,3.36,2.54
434.0,bike_flow_2.53,ped_63,6.02,2.58,2.33
435.0,bike_flow_2.50,ped_62,10.61,7.07,1.5
435.0,bike_flow_2.51,ped_62,7.69,5.88,1.31
435.0,bike_flow_2.52,ped_63,12.17,4.98,2.44
435.0,bike_flow_2.53,ped_63,3.4,5.11,0.66
436.0,bike_flow_2.50,ped_62,18.83,8.01,2.35
436.0,bike_flow_2.51,ped_62,6.9,5.59,1.23
436.0,bike_flow_2.52,ped_62,14.33,5.66,2.53
436.0,bike_flow_2.52,ped_63,16.66,5.66,2.94
436.0,bike_flow_2.53,ped_63,4.51,5.33,0.85
437.0,bike_flow_2.51,ped_62,11.8,6.1,1.93
437.0,bike_flow_2.52,ped_62,9.32,4.48,2.08
437.0,bike_flow_2.53,ped_63,7.62,4.98,1.53
437.0,bike_flow_2.54,ped_63,7.24,5.17,1.4
438.0,bike_flow_2.51,ped_62,19.12,6.76,2.83
438.0,bike_flow_2.52,ped_62,6.52,6.07,1.08
438.0,bike_flow_2.53,ped_63,10.3,4.07,2.53
438.0,bike_flow_2.54,ped_63,4.42,4.63,0.96
439.0,bike_flow_2.52,ped_62,11.52,6.95,1.66
439.0,bike_flow_2.53,ped_62,10.75,5.56,1.93
439.0,bike_flow_2.53,ped_63,14.46,5.56,2.6
439.0,bike_flow_2.54,ped_63,3.28,4.85,0.68
439.0,bike_flow_2.55,ped_63,10.72,6.45,1.66
440.0,bike_flow_2.52,ped_62,19.36,7.48,2.59
440.0,bike_flow_2.53,ped_62,6.34,4.46,1.42
440.0,bike_flow_2.54,ped_62,16.25,6.83,2.38
440.0,bike_flow_2.54,ped_63,7.24,6.83,1.06
440.0,bike_flow_2.55,ped_63,7.85,4.12,1.91
441.0,bike_flow_2.53,ped_62,8.92,6.0,1.49
441.0,bike_flow_2.53,ped_63,16.43,6.0,2.74
441.0,bike_flow_2.54,ped_62,10.88,5.22,2.08
441.0,bike_flow_2.54,ped_63,11.12,5.22,2.13
441.0,bike_flow_2.55,ped_63,3.91,5.92,0.66
442.0,bike_flow_2.53,ped_62,17.44,8.46,2.06
442.0,bike_flow_2.54,ped_62,7.2,4.04,1.78
442.0,bike_flow_2.55,ped_63,3.52,4.75,0.74
443.0,bike_flow_2.54,ped_62,9.13,5.42,1.68
443.0,bike_flow_2.54,ped_63,13.64,5.42,2.51
443.0,bike_flow_2.55,ped_63,6.03,4.66,1.29
444.0,bike_flow_2.54,ped_62,17.15,8.13,2.11
444.0,bike_flow_2.54,ped_63,16.99,8.13,2.09
444.0,bike_flow_2.55,ped_62,9.62,4.77,2.02
444.0,bike_flow_2.55,ped_63,9.1,4.77,1.91
445.0,bike_flow_2.55,ped_62,9.46,5.95,1.59
445.0,bike_flow_2.55,ped_63,10.82,5.95,1.82
446.0,bike_flow_2.55,ped_62,16.56,7.13,2.32
446.0,bike_flow_2.55,ped_63,13.13,7.13,1.84
